  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 35  30  0.133 0.167 0.300 0.133 0.267   12.1892 10.3381 8.0672
 36  30  0.167 0.100 0.200 0.100 0.433   11.1045 9.3829 7.1153
 37  30  0.167 0.200 0.200 0.167 0.267   11.1755 9.5299 7.4949
 38  30  0.133 0.300 0.100 0.200 0.267   12.0176 10.2857 8.2387
 39  30  0.167 0.200 0.200 0.100 0.333   11.7793 9.9010 7.5317
 40  30  0.233 0.033 0.200 0.267 0.267   11.0244 9.4316 7.4324
 41  30  0.200 0.133 0.200 0.200 0.267   11.6390 9.9808 8.0657
 42  30  0.167 0.267 0.267 0.167 0.133   12.0659 10.4558 8.4101
 43  30  0.167 0.300 0.200 0.200 0.133   11.7966 10.2854 8.3255
 44  30  0.100 0.167 0.200 0.367 0.167   11.3846 9.6914 7.3765
 45  30  0.100 0.100 0.200 0.300 0.300   10.7938 9.1310 7.0684
 46  30  0.133 0.133 0.267 0.167 0.300   11.9671 10.3233 8.2870
 47  30  0.100 0.167 0.100 0.267 0.367   11.3042 9.5763 7.5082
 48  30  0.200 0.233 0.200 0.233 0.133   12.0045 10.2630 8.2380
 49  30  0.200 0.333 0.167 0.167 0.133   11.9068 10.2271 8.1226
 50  30  0.200 0.167 0.133 0.233 0.267   10.8876 9.2194 7.2050
 51  30  0.133 0.200 0.100 0.267 0.300   10.8711 9.3327 7.2609
 52  30  0.100 0.167 0.100 0.233 0.400   11.0735 9.3278 7.1988
 53  30  0.233 0.133 0.267 0.067 0.300   11.2318 9.4556 7.2086
 54  30  0.133 0.033 0.300 0.200 0.333   11.3538 9.6375 7.4368
 55  30  0.167 0.167 0.167 0.200 0.300   11.9815 10.2133 8.0590
 56  30  0.133 0.100 0.133 0.267 0.367   11.2096 9.5491 7.3539
 57  30  0.267 0.067 0.133 0.367 0.167   11.3062 9.7377 7.5766
 58  30  0.100 0.100 0.100 0.333 0.367   10.7349 9.2357 7.1258
 59  30  0.267 0.167 0.133 0.200 0.233   11.2584 9.6322 7.6163
 60  30  0.200 0.167 0.300 0.100 0.233   11.0485 9.5256 7.3759
 61  30  0.200 0.200 0.167 0.200 0.233   10.9329 9.3893 7.3706
 62  30  0.300 0.100 0.200 0.200 0.200   11.7045 9.9903 7.9822
 63  30  0.167 0.033 0.267 0.067 0.467   11.6161 9.7376 7.5772
 64  30  0.200 0.133 0.300 0.067 0.300   11.2246 9.6133 7.3972
 65  30  0.267 0.167 0.233 0.133 0.200   11.1444 9.5152 7.7210
 66  30  0.200 0.167 0.167 0.167 0.300   11.5748 9.9710 7.8948
 67  30  0.200 0.267 0.167 0.167 0.200   12.0541 10.2683 8.2173
 68  30  0.167 0.033 0.300 0.200 0.300   11.0143 9.2783 7.1747
 69  30  0.067 0.333 0.333 0.133 0.133   11.5083 9.9175 7.7966
 70  30  0.200 0.100 0.367 0.200 0.133   11.8315 10.0731 7.9940
 71  30  0.100 0.133 0.300 0.200 0.267   11.1864 9.4544 7.1918
 72  30  0.100 0.100 0.233 0.267 0.300   11.3354 9.5840 7.4341
 73  30  0.067 0.267 0.233 0.033 0.400   11.1625 9.4073 7.3069
 74  30  0.200 0.200 0.167 0.200 0.233   11.1833 9.4286 7.2713
 75  30  0.200 0.200 0.233 0.267 0.100   10.9536 9.4421 7.5229
 76  30  0.033 0.100 0.367 0.267 0.233   11.1206 9.3110 7.0558
 77  30  0.133 0.133 0.167 0.267 0.300   10.4752 8.8593 6.7522
 78  30  0.300 0.200 0.200 0.100 0.200   11.5660 9.8648 7.8452
 79  30  0.167 0.100 0.300 0.200 0.233   11.1970 9.5795 7.6303
 80  30  0.233 0.133 0.133 0.133 0.367   11.2461 9.5474 7.4109
 81  30  0.267 0.267 0.133 0.133 0.200   11.9061 10.1482 8.1047
 82  30  0.167 0.067 0.333 0.167 0.267   10.9206 9.2122 7.1580
 83  30  0.267 0.167 0.133 0.267 0.167   11.9919 10.2522 8.2419
 84  30  0.133 0.100 0.133 0.300 0.333   11.3803 9.5270 7.4318
 85  30  0.133 0.067 0.233 0.200 0.367   11.0645 9.4165 7.4278
 86  30  0.100 0.233 0.233 0.200 0.233   10.8639 9.4732 7.5022
 87  30  0.133 0.067 0.167 0.133 0.500   11.1846 9.4335 7.2873
 88  30  0.100 0.167 0.233 0.200 0.300   11.8008 9.9597 7.7536
 89  30  0.467 0.133 0.100 0.033 0.267   11.7645 9.9585 7.7937
 90  30  0.233 0.167 0.167 0.133 0.300   11.1250 9.6331 7.7141
 91  30  0.233 0.100 0.133 0.200 0.333   11.5158 9.6409 7.4228
 92  30  0.167 0.133 0.200 0.200 0.300   11.2402 9.6966 7.6787
 93  30  0.267 0.200 0.167 0.133 0.233   11.6431 9.9405 7.7552
 94  30  0.200 0.133 0.133 0.200 0.333   11.7229 9.9059 7.7007
 95  30  0.100 0.200 0.300 0.133 0.267   10.9047 9.3071 7.1469
 96  30  0.167 0.033 0.233 0.267 0.300   10.9635 9.3503 7.2802
 97  30  0.100 0.133 0.233 0.067 0.467   11.4230 9.7149 7.5945
 98  30  0.100 0.200 0.267 0.267 0.167   11.4589 9.7411 7.6979
 99  30  0.067 0.133 0.300 0.167 0.333   10.9926 9.2092 7.1411
100  30  0.233 0.133 0.200 0.167 0.267   11.4962 9.8530 7.8945
---------------------------------------------------------------
AVG  30  0.173 0.153 0.214 0.189 0.271   11.4220 9.7288 7.6291
MIN  30  0.033 0.033 0.100 0.033 0.067   10.4752 8.8134 6.6309
MAX  30  0.467 0.333 0.433 0.367 0.500   12.2344 10.4558 8.4101

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  90  0.156 0.167 0.200 0.233 0.244   11.0930 9.4124 6.7258
  2  90  0.156 0.144 0.222 0.244 0.233   13.5592 11.6944 9.4666
  3  90  0.178 0.122 0.256 0.189 0.256   10.8898 9.1691 7.0390
  4  90  0.156 0.144 0.244 0.189 0.267   11.5558 9.9103 7.6369
  5  90  0.233 0.133 0.211 0.167 0.256   11.8171 10.4644 8.9293
  6  90  0.189 0.133 0.178 0.244 0.256   13.0979 11.3132 9.2413
  7  90  0.156 0.156 0.256 0.167 0.267   11.8969 9.8967 7.4205
  8  90  0.189 0.244 0.167 0.156 0.244   11.1575 9.5338 7.2834
  9  90  0.111 0.133 0.222 0.200 0.333   10.5055 9.0980 6.6586
 10  90  0.078 0.167 0.256 0.133 0.367   10.0969 8.6330 7.0653
 11  90  0.167 0.156 0.222 0.133 0.322   12.8869 10.4752 8.3652
 12  90  0.122 0.144 0.256 0.233 0.244   15.9991 13.7553 11.4683
 13  90  0.156 0.133 0.233 0.189 0.289   9.2822 7.7369 5.2629
 14  90  0.178 0.122 0.233 0.144 0.322   12.3693 10.4937 8.1984
 15  90  0.144 0.133 0.167 0.267 0.289   10.2281 8.6999 6.8739
 16  90  0.167 0.133 0.322 0.222 0.156   9.6442 8.3885 6.7731
 17  90  0.144 0.200 0.167 0.156 0.333   15.7173 12.8036 10.2005
 18  90  0.133 0.133 0.233 0.211 0.289   8.6930 7.2861 5.8217
 19  90  0.111 0.111 0.222 0.278 0.278   13.0743 10.3054 7.8797
 20  90  0.233 0.144 0.189 0.222 0.211   12.9459 11.3714 9.8349
 21  90  0.111 0.178 0.244 0.144 0.322   12.3868 11.0464 9.0837
 22  90  0.167 0.122 0.289 0.089 0.333   10.3822 8.8479 6.5956
 23  90  0.144 0.111 0.189 0.256 0.300   11.6578 10.3568 8.3707
 24  90  0.144 0.178 0.189 0.244 0.244   12.7369 10.7405 8.4838
 25  90  0.256 0.178 0.244 0.111 0.211   12.5163 10.9550 8.4913
 26  90  0.133 0.178 0.289 0.144 0.256   12.9681 10.4691 7.4860
 27  90  0.189 0.144 0.222 0.156 0.289   11.9432 10.2778 8.2342
 28  90  0.156 0.156 0.278 0.189 0.222   12.4374 11.0320 8.7487
 29  90  0.144 0.067 0.267 0.300 0.222   10.5269 9.0756 7.3447
 30  90  0.233 0.133 0.211 0.178 0.244   15.7676 14.2108 11.7835
 31  90  0.189 0.100 0.167 0.244 0.300   11.4126 10.1413 8.1012
 32  90  0.133 0.144 0.278 0.144 0.300   9.4879 8.6117 7.5228
 33  90  0.144 0.189 0.289 0.122 0.256   10.4472 9.5972 8.2301
 34  90  0.156 0.144 0.200 0.211 0.289   8.3239 7.0585 5.2515
 35  90  0.156 0.100 0.211 0.222 0.311   10.8298 9.0691 6.4329
 36  90  0.133 0.156 0.133 0.189 0.389   10.5464 8.9469 6.9035
 37  90  0.189 0.144 0.289 0.156 0.222   10.3937 8.5705 6.3599
 38  90  0.156 0.100 0.222 0.178 0.344   9.0233 7.7084 5.8466
 39  90  0.167 0.111 0.178 0.256 0.289   11.3541 10.1853 8.8483
 40  90  0.144 0.178 0.189 0.111 0.378   13.0216 11.8340 9.7521
 41  90  0.122 0.133 0.278 0.178 0.289   10.3748 9.1702 7.5739
 42  90  0.133 0.133 0.256 0.211 0.267   9.8492 8.7053 7.1341
 43  90  0.067 0.189 0.311 0.211 0.222   9.7532 8.3911 6.8014
 44  90  0.178 0.144 0.167 0.233 0.278   13.5221 11.5861 9.2373
 45  90  0.156 0.156 0.178 0.233 0.278   11.1997 9.2657 6.7901
 46  90  0.133 0.133 0.222 0.189 0.322   14.5849 13.0531 10.1892
 47  90  0.189 0.211 0.233 0.167 0.200   10.7321 9.6403 7.5642
 48  90  0.167 0.189 0.278 0.144 0.222   11.1353 9.7687 7.9489
 49  90  0.122 0.244 0.244 0.133 0.256   12.5888 10.7777 7.8485
 50  90  0.267 0.167 0.133 0.178 0.256   11.2876 9.7502 7.3765
 51  90  0.133 0.156 0.222 0.178 0.311   10.1720 8.4784 5.9415
 52  90  0.200 0.100 0.211 0.122 0.367   8.1674 7.4469 6.3753
 53  90  0.133 0.144 0.244 0.244 0.233   8.8693 7.5184 5.7020
 54  90  0.133 0.156 0.244 0.167 0.300   14.0323 12.5145 10.0320
 55  90  0.200 0.122 0.167 0.178 0.333   10.1373 8.3265 6.1478
 56  90  0.133 0.256 0.222 0.122 0.267   12.2284 10.5942 9.0311
 57  90  0.178 0.178 0.144 0.211 0.289   11.4882 9.2330 7.4261
 58  90  0.189 0.122 0.167 0.233 0.289   12.4457 9.7036 6.7895
 59  90  0.222 0.167 0.122 0.189 0.300   11.3253 9.8208 7.9603
 60  90  0.189 0.167 0.222 0.211 0.211   15.9395 13.6327 10.7178
 61  90  0.167 0.144 0.222 0.144 0.322   10.8290 9.0488 7.4577
 62  90  0.167 0.100 0.256 0.189 0.289   9.9767 9.0258 7.3472
 63  90  0.100 0.211 0.156 0.178 0.356   11.7762 9.5035 6.2630
 64  90  0.133 0.133 0.256 0.211 0.267   11.4125 9.8505 8.0217
 65  90  0.200 0.122 0.233 0.222 0.222   11.2354 9.7994 7.7957
 66  90  0.144 0.122 0.244 0.189 0.300   8.9793 7.6760 6.1589
 67  90  0.167 0.144 0.189 0.233 0.267   14.8639 13.0172 10.7056
 68  90  0.122 0.200 0.200 0.233 0.244   10.4939 9.3356 7.7305
 69  90  0.167 0.200 0.222 0.144 0.267   12.9272 10.7468 8.3926
 70  90  0.167 0.222 0.244 0.111 0.256   10.9318 9.3928 7.3743
 71  90  0.189 0.144 0.189 0.200 0.278   11.6202 10.3288 8.7444
 72  90  0.200 0.133 0.233 0.211 0.222   11.0277 9.4427 7.5570
 73  90  0.156 0.144 0.178 0.178 0.344   12.9724 10.6759 8.4233
 74  90  0.144 0.200 0.200 0.178 0.278   10.7665 9.9605 8.6968
 75  90  0.167 0.178 0.100 0.278 0.278   14.7134 12.5293 10.1031
 76  90  0.178 0.156 0.144 0.256 0.267   11.8822 9.1434 7.0622
 77  90  0.211 0.167 0.133 0.156 0.333   12.0292 10.8762 9.5819
 78  90  0.233 0.222 0.167 0.189 0.189   10.1230 8.4576 6.0629
 79  90  0.156 0.133 0.167 0.267 0.278   11.5854 9.7474 6.1885
 80  90  0.133 0.211 0.167 0.211 0.278   12.4797 9.8789 7.9568
 81  90  0.156 0.211 0.178 0.144 0.311   14.5085 12.3339 10.0510
 82  90  0.167 0.200 0.222 0.156 0.256   9.7580 8.6174 6.6980
 83  90  0.189 0.133 0.200 0.211 0.267   10.6219 9.2233 7.1729
 84  90  0.167 0.200 0.167 0.211 0.256   11.5297 9.6656 7.2875
 85  90  0.156 0.156 0.256 0.111 0.322   8.6391 7.4590 6.1180
 86  90  0.189 0.156 0.211 0.133 0.311   13.2934 10.8610 8.6007
 87  90  0.167 0.167 0.222 0.133 0.311   8.9613 7.5944 5.6761
 88  90  0.267 0.122 0.167 0.156 0.289   12.7387 10.9844 8.4460
 89  90  0.189 0.122 0.211 0.211 0.267   9.4527 8.3532 6.9599
 90  90  0.189 0.133 0.189 0.133 0.356   13.7146 11.2736 9.4369
 91  90  0.156 0.156 0.189 0.233 0.267   11.7308 9.9958 7.6603
 92  90  0.100 0.133 0.244 0.233 0.289   11.3991 10.5205 9.2903
 93  90  0.122 0.178 0.244 0.178 0.278   11.3011 9.5132 7.9224
 94  90  0.156 0.156 0.222 0.156 0.311   11.0268 9.9102 8.5686
 95  90  0.133 0.244 0.167 0.233 0.222   9.8165 7.4074 5.5815
 96  90  0.111 0.100 0.156 0.267 0.367   11.0993 9.3612 7.2939
 97  90  0.244 0.200 0.144 0.200 0.211   11.4989 9.2667 7.0104
 98  90  0.189 0.189 0.211 0.122 0.289   10.4722 8.7643 5.8985
 99  90  0.233 0.122 0.256 0.133 0.256   13.3151 11.8773 10.2575
100  90  0.178 0.189 0.211 0.144 0.278   14.3336 12.0663 8.6877
---------------------------------------------------------------
AVG  90  0.164 0.156 0.213 0.188 0.279   11.5634 9.9004 7.8285
MIN  90  0.067 0.067 0.100 0.089 0.156   8.1674 7.0585 5.2515
MAX  90  0.267 0.256 0.322 0.300 0.389   15.9991 14.2108 11.7835

