  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 59   3  1.020 -0.264 0.906 -0.509 -0.541   12.1320 10.6988 8.3276
 60   3  0.602 0.605 0.163 -0.100 -0.105   11.4385 10.0092 7.8742
 61   3  0.843 -0.002 0.643 -0.320 -0.394   11.3623 9.9385 7.6059
 62   3  1.284 0.196 0.841 -0.744 -0.864   13.0794 11.6815 9.5653
 63   3  0.308 0.776 -0.344 0.242 0.111   12.8455 11.3571 9.2429
 64   3  0.262 -0.150 0.690 0.203 0.283   12.8401 11.3653 9.2456
 65   3  0.943 1.257 0.749 -0.437 -0.452   11.4282 10.0155 7.8818
 66   3  0.541 0.025 0.502 -0.036 -0.051   11.4246 9.9709 7.7351
 67   3  0.842 1.172 0.639 -0.332 -0.361   11.2630 9.7967 7.6451
 68   3  0.307 0.751 -0.311 0.241 0.113   12.7661 11.2711 9.1313
 69   3  1.254 0.990 1.236 -0.755 -0.751   12.6655 11.2593 9.1344
 70   3  -0.143 -0.746 1.373 0.516 0.808   16.6815 15.1768 13.0657
 71   3  0.448 0.441 0.019 0.051 0.054   12.0223 10.5710 8.4606
 72   3  0.965 1.262 0.727 -0.458 -0.477   11.3763 9.9080 7.7359
 73   3  0.613 0.625 -0.061 -0.113 -0.115   11.4152 9.9691 7.8237
 74   3  0.075 -0.322 0.826 0.003 0.745   14.4708 12.9912 10.9318
 75   3  0.510 0.689 -0.320 0.002 -0.029   11.9529 10.5071 8.4208
 76   3  0.485 0.335 0.208 0.002 0.045   11.8711 10.4115 8.2437
 77   3  0.787 1.022 0.315 -0.277 -0.302   11.4410 9.9670 7.8165
 78   3  0.783 1.079 -0.693 -0.266 -0.307   11.5782 10.1312 8.0225
 79   3  1.557 2.530 -2.594 -0.976 -1.182   14.6251 12.7627 10.5518
 80   3  0.832 0.592 0.586 -0.313 -0.369   11.3846 9.9326 7.7149
 81   3  0.264 -0.161 0.675 0.208 0.289   12.8414 11.3814 9.2434
