  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 50  10  0.500 0.100 0.300 0.100 0.000   13.9913 12.7187 10.5005
 51  10  0.300 0.000 0.200 0.500 0.000   14.6803 13.4305 11.2637
 52  10  0.300 0.200 0.000 0.300 0.200   15.2880 14.0014 11.7630
 53  10  0.300 0.000 0.200 0.500 0.000   14.9162 13.6284 11.3472
 54  10  0.400 0.100 0.300 0.100 0.100   14.8544 13.6015 11.4802
 55  10  0.300 0.300 0.000 0.300 0.100   15.0394 13.7695 11.5634
 56  10  0.600 0.000 0.100 0.200 0.100   14.0016 12.6837 10.4210
 57  10  0.500 0.400 0.000 0.100 0.000   13.9736 12.7376 10.5933
 58  10  0.300 0.200 0.400 0.100 0.000   14.8947 13.5877 11.3627
 59  10  0.300 0.400 0.100 0.200 0.000   14.5066 13.2284 11.0660
 60  10  0.500 0.300 0.100 0.100 0.000   14.1987 12.9430 10.8296
 61  10  0.200 0.500 0.200 0.100 0.000   14.8348 13.5566 11.3409
 62  10  0.500 0.100 0.100 0.300 0.000   14.0998 12.8795 10.6861
 63  10  0.400 0.400 0.000 0.200 0.000   14.4652 13.2604 11.0850
 64  10  0.400 0.100 0.300 0.100 0.100   14.4761 13.2887 11.0639
 65  10  0.000 0.400 0.400 0.200 0.000   15.3546 14.0224 11.7571
 66  10  0.300 0.300 0.200 0.200 0.000   14.7042 13.4070 11.2521
 67  10  0.300 0.200 0.300 0.100 0.100   14.6325 13.3518 11.1406
 68  10  0.300 0.200 0.400 0.100 0.000   13.9153 12.7441 10.7197
 69  10  0.300 0.400 0.100 0.200 0.000   14.6073 13.3382 11.1571
 70  10  0.200 0.400 0.200 0.200 0.000   14.3395 13.0306 10.7859
 71  10  0.400 0.500 0.000 0.100 0.000   14.4366 13.1704 10.9620
 72  10  0.400 0.200 0.200 0.100 0.100   14.2746 13.0690 10.8898
 73  10  0.300 0.500 0.100 0.000 0.100   14.5141 13.3156 11.2867
 74  10  0.300 0.300 0.100 0.300 0.000   14.7331 13.4299 11.1746
 75  10  0.500 0.300 0.000 0.200 0.000   14.2423 12.9730 10.8286
 76  10  0.200 0.300 0.300 0.200 0.000   14.7541 13.4926 11.2959
 77  10  0.300 0.300 0.100 0.300 0.000   14.5204 13.2728 11.1429
 78  10  0.100 0.400 0.200 0.100 0.200   15.4549 14.1618 12.0362
 79  10  0.300 0.300 0.300 0.000 0.100   14.0485 12.8395 10.7124
 80  10  0.500 0.100 0.100 0.300 0.000   14.1636 12.8670 10.7063
 81  10  0.300 0.200 0.300 0.200 0.000   14.5278 13.2970 11.0855
 82  10  0.500 0.100 0.100 0.100 0.200   14.8892 13.5973 11.4437
 83  10  0.300 0.200 0.200 0.300 0.000   14.9066 13.5890 11.3470
 84  10  0.200 0.600 0.100 0.100 0.000   14.6237 13.4480 11.3018
 85  10  0.200 0.300 0.200 0.200 0.100   15.3827 14.0854 11.8702
 86  10  0.300 0.600 0.100 0.000 0.000   14.6814 13.4581 11.3924
 87  10  0.200 0.400 0.200 0.100 0.100   15.2732 13.9690 11.7375
 88  10  0.400 0.100 0.400 0.000 0.100   14.4208 13.1061 10.8314
 89  10  0.200 0.400 0.200 0.000 0.200   15.0743 13.7577 11.5045
 90  10  0.400 0.100 0.200 0.200 0.100   15.0389 13.7937 11.6207
 91  10  0.300 0.100 0.000 0.300 0.300   15.9333 14.5831 12.3139
 92  10  0.200 0.500 0.000 0.200 0.100   14.9685 13.7766 11.7302
 93  10  0.300 0.300 0.300 0.100 0.000   14.5201 13.2362 11.0417
 94  10  0.400 0.200 0.000 0.200 0.200   15.0086 13.6908 11.4949
 95  10  0.100 0.300 0.300 0.300 0.000   14.9854 13.8457 11.7764
 96  10  0.200 0.200 0.300 0.300 0.000   15.1775 13.9019 11.7620
 97  10  0.300 0.300 0.000 0.300 0.100   15.1206 13.8671 11.7206
 98  10  0.100 0.200 0.400 0.300 0.000   14.8679 13.5370 11.2889
 99  10  0.400 0.100 0.200 0.200 0.100   14.5906 13.2846 10.9946
100  10  0.200 0.400 0.100 0.300 0.000   14.4314 13.2335 11.1159
---------------------------------------------------------------
AVG  10  0.316 0.265 0.183 0.192 0.044   14.6583 13.3934 11.2160
MIN  10  0.000 0.000 0.000 0.000 0.000   13.5866 12.3217 10.1787
MAX  10  0.700 0.600 0.400 0.500 0.300   15.9333 14.5831 12.3139

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  30  0.333 0.300 0.100 0.200 0.067   14.1083 12.9625 10.6472
  2  30  0.267 0.167 0.167 0.333 0.067   15.3875 14.0328 11.8262
  3  30  0.267 0.200 0.267 0.233 0.033   15.7982 14.5666 12.4560
  4  30  0.500 0.200 0.133 0.167 0.000   14.3730 13.0777 10.8355
  5  30  0.400 0.267 0.033 0.267 0.033   14.2497 13.0004 10.8050
  6  30  0.367 0.200 0.300 0.133 0.000   13.9603 12.8703 10.7481
  7  30  0.333 0.267 0.167 0.233 0.000   14.5396 13.2341 11.1488
  8  30  0.433 0.233 0.067 0.233 0.033   15.1453 13.7408 11.3741
  9  30  0.433 0.100 0.167 0.233 0.067   14.2840 13.1909 11.0793
 10  30  0.467 0.233 0.133 0.133 0.033   14.0266 12.8174 10.6940
 11  30  0.333 0.200 0.167 0.233 0.067   14.0430 12.7102 10.3678
 12  30  0.467 0.133 0.233 0.067 0.100   13.6134 12.5315 10.5421
 13  30  0.467 0.133 0.133 0.200 0.067   14.1481 12.9181 10.8401
 14  30  0.300 0.233 0.133 0.300 0.033   14.7713 13.6685 11.7816
 15  30  0.300 0.233 0.200 0.233 0.033   14.7552 13.3932 11.1534
 16  30  0.433 0.367 0.000 0.133 0.067   14.3151 13.0205 10.7827
 17  30  0.267 0.100 0.200 0.367 0.067   14.9777 13.6147 11.3327
 18  30  0.467 0.233 0.133 0.133 0.033   14.9622 13.8775 11.8611
 19  30  0.400 0.167 0.233 0.167 0.033   14.0901 12.8011 10.5560
 20  30  0.233 0.200 0.300 0.133 0.133   14.5598 13.2426 11.0893
 21  30  0.367 0.200 0.133 0.233 0.067   14.5014 13.1940 10.8171
 22  30  0.267 0.300 0.200 0.233 0.000   14.8470 13.4981 11.2221
 23  30  0.300 0.433 0.100 0.133 0.033   14.7585 13.6793 11.6147
 24  30  0.367 0.267 0.100 0.267 0.000   14.3152 12.9346 10.5459
 25  30  0.233 0.267 0.300 0.167 0.033   15.1754 13.9157 11.6976
 26  30  0.433 0.300 0.100 0.100 0.067   13.3231 12.0530 9.7205
 27  30  0.300 0.267 0.200 0.233 0.000   15.0053 13.7696 11.4907
 28  30  0.333 0.300 0.133 0.167 0.067   15.7380 14.5473 12.3760
 29  30  0.267 0.333 0.200 0.200 0.000   13.9659 12.7406 10.6090
 30  30  0.300 0.333 0.100 0.233 0.033   14.9555 13.6892 11.4789
 31  30  0.267 0.200 0.200 0.267 0.067   14.8951 13.5557 11.2062
 32  30  0.367 0.200 0.167 0.267 0.000   14.5079 13.2735 11.0153
 33  30  0.200 0.167 0.367 0.267 0.000   14.3578 12.9281 10.6098
